file_1_file_1_g4339	Insect cuticle protein	-
file_1_file_2_576_g	Insect cuticle protein	-
file_1_file_1_g4340	7tm Odorant receptor	-
file_1_file_2_578_g	7tm Odorant receptor	-
file_1_file_1_g4341	7tm Odorant receptor	-
file_1_file_1_g4342	7tm Odorant receptor	-
file_1_file_1_g4343	Non-catalytic subunit of the queuine tRNA- ribosyltransferase (TGT) that catalyzes the base-exchange of a guanine (G) residue with queuine (Q) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn	QTRTD1
file_1_file_1_g4344	Calcium ion binding	-
file_1_file_1_g4346	Ion channel regulatory protein UNC-93	-
file_1_file_2_584_g	Ion channel regulatory protein UNC-93	-
file_1_file_1_g4347	Sugar (and other) transporter	-
file_1_file_1_g4348	Glycosyl hydrolase family 1	LCT
file_1_file_1_g4349	Belongs to the monovalent cation proton antiporter 1 (CPA1) transporter (TC 2.A.36) family	Nhe3
file_1_file_1_g4350	Sodium/hydrogen exchanger family	Nhe3
file_1_file_1_g4351	Metallo-beta-lactamase superfamily	-
file_1_file_1_g4353	MFS/sugar transport protein	MFSD12
file_1_file_1_g4354	FAM194 protein	-
file_1_file_1_g4355	Gtr1/RagA G protein conserved region	RRAGD
file_1_file_1_g4356	LNS2 (Lipin/Ned1/Smp2)	LPIN3
file_1_file_1_g4357	LNS2 (Lipin/Ned1/Smp2)	LPIN3
file_1_file_1_g4358	Ribosomal protein L10	MRTO4
file_1_file_1_g4359	14-3-3 homologues	14-3-3zeta
file_1_file_1_g4360	7 transmembrane receptor (rhodopsin family)	-
file_1_file_1_g4361	-	-
file_1_file_1_g4362	Eukaryotic-type carbonic anhydrase	CA2
file_1_file_1_g4363	Rough deal protein C-terminal region	KNTC1
file_1_file_1_g4364	Ankyrin repeat	ANKRD49
file_1_file_1_g4366	Type III restriction enzyme, res subunit	DDX51
file_1_file_1_g4367	TATA-binding protein interacting (TIP20)	CAND1
file_1_file_1_g4368	TATA-binding protein interacting (TIP20)	CAND1
file_1_file_1_g4369	SOGA family member	SOGA3
file_1_file_1_g4370	NeuB family	NANS
file_1_file_1_g4371	HMGL-like	HMGCL
file_1_file_1_g4372	HMGL-like	HMGCL
file_1_file_1_g4373	Protein kinase C conserved region 2 (CalB)	RAB11FIP2
file_1_file_1_g4375	-	-
file_1_file_1_g4377	-	-
file_1_file_1_g4378	It is involved in the biological process described with vesicle-mediated transport	-
file_1_file_1_g4379	Snurportin1	-
file_1_file_1_g4380	INTS6/SAGE1/DDX26B/CT45 C-terminus	INTS6
file_1_file_1_g4383	Immunoglobulin V-set domain	-
file_1_file_1_g4385	Immunoglobulin domain	-
file_1_file_1_g4387	Immunoglobulin domain	-
file_1_file_1_g4388	C-type lectin (CTL) or carbohydrate-recognition domain (CRD)	-
file_1_file_1_g4390	Cyclin_C	CCNB2
file_1_file_1_g4391	Guanylate kinase homologues.	GUK1
file_1_file_1_g4392	-	-
file_1_file_1_g4393	-	-
file_1_file_1_g4394	-	-
file_1_file_1_g4395	Trypsin-like serine protease	-
file_1_file_1_g4396	-	-
file_1_file_1_g4397	Trypsin-like serine protease	-
file_1_file_2_642_g	-	-
file_1_file_1_g4399	-	-
file_1_file_1_g4400	Trypsin-like serine protease	-
file_1_file_1_g4401	Trypsin-like serine protease	-
file_1_file_1_g4402	Trypsin-like serine protease	-
file_1_file_1_g4403	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial	-
file_1_file_1_g4404	Myosin. Large ATPases.	MYO3A
file_1_file_1_g4406	Vinculin family	CTNNAL1
file_1_file_1_g4409	Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family	SEPT7
file_1_file_1_g4410	Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family	SEPT7
file_1_file_1_g4412	cellular calcium ion homeostasis	RMDN1
file_1_file_1_g4415	Scramblase	-
file_1_file_1_g4416	Ras subfamily of RAS small GTPases	RAP2C
file_1_file_1_g4417	Gamma interferon inducible lysosomal thiol reductase (GILT)	IFI30
file_1_file_1_g4419	N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process	-
file_1_file_1_g4420	Sugar (and other) transporter	Tret1
file_1_file_1_g4421	Sugar (and other) transporter	Tret1
file_1_file_1_g4422	Anaphase-promoting complex subunit 11 RING-H2 finger	-
file_1_file_1_g4424	It is involved in the biological process described with snRNA processing	INTS9
file_1_file_1_g4425	Cytochrome b5-like Heme/Steroid binding domain	CYB5A
file_1_file_1_g4426	attachment of GPI anchor to protein	PIGU
file_1_file_1_g4427	Haemolymph juvenile hormone binding protein (JHBP)	-
file_1_file_1_g4430	Domain of unknown function (DUF1986)	Tpsg1
file_1_file_1_g4431	Protein tyrosine kinase	MASTL
file_1_file_1_g4433	glycine rich nucleic binding domain	RBM17
file_1_file_1_g4434	Gamma interferon inducible lysosomal thiol reductase (GILT)	IFI30
file_1_file_1_g4435	Insect pheromone/odorant binding protein domains.	-
file_1_file_1_g4436	Immunoglobulin	-
file_1_file_1_g4438	Survival motor neuron protein (SMN)	SMNDC1
file_1_file_1_g4439	Amino acid permease	SLC12A8
file_1_file_1_g4440	KCNQ voltage-gated potassium channel	KCNQ4
file_1_file_1_g4441	TH1 protein	NELFCD
file_1_file_1_g4442	Coiled-coil domain-containing protein 55 (DUF2040)	NSRP1
file_1_file_1_g4444	Exostosin family	EXT1
file_1_file_1_g4445	Exostosin family	EXT1
file_1_file_1_g4446	-	-
file_1_file_1_g4447	zinc finger	-
file_1_file_1_g4448	Ribosomal protein L13e	RPL13
file_1_file_1_g4449	Adds a myristoyl group to the N-terminal glycine residue of certain cellular proteins	NMT1
file_1_file_1_g4450	Rtf2 RING-finger	RTFDC1
file_1_file_1_g4451	gamma-Secretase-activating protein C-term	GSAP
file_1_file_1_g4452	Cyclin_C	CCNE1
file_1_file_1_g4453	It is involved in the biological process described with double-strand break repair via homologous recombination	SMC6
file_1_file_1_g4455	Protein phosphatase inhibitor that specifically inhibits protein phosphatase 2A (PP2A) during mitosis	ENSA
file_1_file_1_g4456	Tubulin is the major constituent of microtubules. The gamma chain is found at microtubule organizing centers (MTOC) such as the spindle poles or the centrosome	TUBG2
file_1_file_1_g4457	Arrestin (or S-antigen), C-terminal domain	-
file_1_file_1_g4458	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	-
file_1_file_1_g4459	Ribonucleotide reductase, small chain	RRM2B
file_1_file_1_g4460	Oligosaccharyltransferase subunit Ribophorin II	RPN2
file_1_file_1_g4461	Mitochondrial ATP synthase g subunit	-
file_1_file_1_g4462	Mitochondrial ribosomal death-associated protein 3	DAP3
file_1_file_1_g4463	Prefoldin subunit	URI1
file_1_file_1_g4464	Neuroblastoma amplified sequence	NBAS
file_1_file_1_g4466	Ribosomal protein S11	MRPS11
file_1_file_1_g4467	Required for the first step in the synthesis of diphthamide, a post-translational modification of histidine which occurs in translation elongation factor 2	DPH2
file_1_file_1_g4468	Coiled-coil domain-containing protein 124	CCDC124
file_1_file_1_g4469	Required for the first step in the synthesis of diphthamide, a post-translational modification of histidine which occurs in translation elongation factor 2	DPH2
file_1_file_1_g4470	Janus/Ocnus family (Ocnus)	PHPT1
file_1_file_1_g4471	SAM domain (Sterile alpha motif)	C19orf47
file_1_file_1_g4472	SAM domain (Sterile alpha motif)	C19orf47
file_1_file_1_g4473	Leucine Rich Repeat	-
file_1_file_1_g4474	It is involved in the biological process described with regulation of signal transduction	IGBP1
file_1_file_1_g4476	It is involved in the biological process described with signal transduction	ARHGAP18
file_1_file_1_g4477	It is involved in the biological process described with signal transduction	ARHGAP18
file_1_file_1_g4478	WD40 repeats	NUP43
file_1_file_1_g4479	Potential Queuosine, Q, salvage protein family	C9orf64
file_1_file_1_g4480	tissue development	-
file_1_file_1_g4481	-	-
file_1_file_1_g4482	Putative Interleukin 2 receptor, gamma chain	-
file_1_file_1_g4484	Alcohol dehydrogenase transcription factor Myb/SANT-like	-
file_1_file_1_g4485	Proteasome subunit	PSMB2
file_1_file_1_g4486	transmembrane transport	-
file_1_file_1_g4487	It is involved in the biological process described with transmembrane transport	-
file_1_file_1_g4488	-	-
file_1_file_1_g4489	-	-
file_1_file_1_g4490	-	-
file_1_file_1_g4491	Immunoglobulin	Unc-89
file_1_file_1_g4492	Ubiquitin-conjugating enzyme E2, catalytic domain homologues	UBE2F
file_1_file_1_g4493	Phosphorylates Ins(1,3,4,5,6)P5 at position 2 to form Ins(1,2,3,4,5,6)P6 (InsP6 or phytate)	VPS25
file_1_file_1_g4494	Organic Anion Transporter Polypeptide (OATP) family	SLCO4A1
file_1_file_1_g4496	WD domain, G-beta repeat	DAW1
file_1_file_1_g4497	Serine carboxypeptidase S28	PRCP
file_1_file_1_g4498	Zinc ion binding	CSRP2BP
file_1_file_1_g4499	Myb-like DNA-binding domain	TADA2A
file_1_file_1_g4500	DnaJ C terminal domain	DNAJB5
file_1_file_1_g4501	Animal haem peroxidase	HPX6
file_1_file_1_g4502	Animal haem peroxidase	HPX6
file_1_file_1_g4504	ThiF family	UBA5
file_1_file_2_745_g	ThiF family	UBA5
file_1_file_1_g4507	ATPase domain of DNA mismatch repair MUTS family	MSH5
file_1_file_1_g4508	May act as a scaffolding protein within caveolar membranes. Interacts directly with G-protein alpha subunits and can functionally regulate their activity	-
file_1_file_1_g4509	-	-
file_1_file_1_g4510	-	-
file_1_file_1_g4513	helix loop helix domain	HEY1
file_1_file_1_g4514	-	-
file_1_file_2_754_g	-	-
file_1_file_1_g4515	-	-
file_1_file_1_g4516	Serine/Threonine protein kinases, catalytic domain	-
file_1_file_1_g4517	Immunoglobulin V-set domain	-
file_1_file_1_g4522	May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane	-
file_1_file_1_g4523	-	-
file_1_file_1_g4524	Hsp20/alpha crystallin family	-
file_1_file_1_g4526	carbohydrate binding	-
file_1_file_1_g4527	Protein of unknown function (DUF667)	CFAP20
file_1_file_1_g4528	Cleft lip and palate transmembrane protein 1 (CLPTM1)	CLPTM1L
file_1_file_1_g17265	MADF	-
file_1_file_1_g17266	MADF	-
file_1_file_1_g17267	Alcohol dehydrogenase transcription factor Myb/SANT-like	-
file_1_file_1_g17269	RTP801 C-terminal region	DDIT4L
file_1_file_1_g17270	Pao retrotransposon peptidase	-
file_1_file_1_g17271	protein transporter activity. It is involved in the biological process described with	USO1
file_1_file_1_g17272	FERM C-terminal PH-like domain	PTPN13
file_1_file_1_g17273	TCP-1/cpn60 chaperonin family	-
file_1_file_1_g17274	pfkB family carbohydrate kinase	ADK
file_1_file_1_g17275	Belongs to the MYST (SAS MOZ) family	KAT6B
file_1_file_1_g17276	Leucine Rich repeat	FBXL15
file_1_file_1_g17277	7tm Odorant receptor	-
file_1_file_1_g17278	Histone-lysine N-methyltransferase	-
file_1_file_1_g17279	7tm Odorant receptor	-
file_1_file_1_g17280	7tm Odorant receptor	-
file_1_file_2_6297_g	7tm Odorant receptor	-
file_1_file_1_g17281	7tm Odorant receptor	-
file_1_file_1_g17282	7tm Odorant receptor	-
file_1_file_1_g17283	7tm Odorant receptor	-
file_1_file_1_g17285	7tm Odorant receptor	-
file_1_file_1_g17286	DB module	-
file_1_file_1_g17288	DB module	-
file_1_file_1_g17289	protein transporter activity. It is involved in the biological process described with	USO1
file_1_file_1_g17290	CUE domain	ASCC2
file_1_file_1_g17291	Ribosome 60S biogenesis N-terminal	URB1
file_1_file_1_g17292	serine-type endopeptidase activity	-
file_1_file_1_g17293	Enoyl-(Acyl carrier protein) reductase	-
file_1_file_1_g17294	Ankyrin repeats (many copies)	ANKRD6
file_1_file_2_6313_g	Uncharacterized protein family UPF0004	CDK5RAP1
file_1_file_1_g17295	Uncharacterized protein family UPF0004	CDK5RAP1
file_1_file_1_g17296	PEST, proteolytic signal-containing nuclear protein family	-
file_1_file_1_g17297	Ribosomal protein S26e	RPS26
file_1_file_1_g17298	Ubiquitin homologues	ZFAND4
file_1_file_1_g17299	Inositol polyphosphate kinase	IPMK
file_1_file_1_g17300	3-hydroxyacyl-CoA dehydrogenase activity	HADH
file_1_file_1_g17301	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	HADH
file_1_file_1_g17302	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	HADH
file_1_file_1_g17303	Transcription initiation factor IID, 31kD subunit	TAF9B
file_1_file_1_g17304	Frizzled/Smoothened family membrane region	GPRFZ3
file_1_file_1_g17305	Fz domain	-
file_1_file_1_g17307	CUE domain	ASCC2
file_1_file_1_g17308	Protein phosphatase 1 regulatory subunit 35 C-terminus	-
file_1_file_1_g17309	Adenosylmethionine decarboxylase	AMD1
file_1_file_1_g17310	Adenosylmethionine decarboxylase	AMD1
file_1_file_1_g17312	Amidase	-
file_1_file_1_g17313	Amidase	-
file_1_file_1_g17314	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	PGM1
file_1_file_1_g17315	Transmembrane amino acid transporter protein	SLC38A9
file_1_file_1_g17316	Cytochrome C oxidase copper chaperone (COX17)	COX17
file_1_file_1_g17317	Sterile alpha motif.	BICC1
file_1_file_1_g17318	It is involved in the biological process described with transmembrane transport	-
file_1_file_1_g17319	It is involved in the biological process described with transmembrane transport	-
file_1_file_1_g17320	It is involved in the biological process described with transmembrane transport	-
file_1_file_1_g17321	Peptidase family C78	ZUFSP
file_1_file_2_6337_g	Destabilase	-
file_1_file_1_g17322	Destabilase	-
file_1_file_1_g17324	Ras family	RND3
file_1_file_1_g17326	protein import into mitochondrial matrix	-
file_1_file_1_g17327	Maf-like protein	-
file_1_file_1_g17328	Ulp1 protease family, C-terminal catalytic domain	SENP1
file_1_file_1_g17331	In Spt5p, this domain may confer affinity for Spt4p. It possesses a RNP-like fold.	SUPT5H
file_1_file_1_g17332	Belongs to the MIP aquaporin (TC 1.A.8) family	AQP12B
file_1_file_1_g17334	WD domain, G-beta repeat	AAAS
file_1_file_1_g17336	Espin isoform X1	ESPN
file_1_file_1_g17337	Espin isoform X1	ESPN
file_1_file_1_g17340	Mcm10 replication factor	MCM10
file_1_file_1_g17341	GMP synthase C terminal domain	GMPS
file_1_file_1_g17342	ATPase family associated with various cellular activities (AAA)	PSMC2
file_1_file_1_g17343	-	-
file_1_file_1_g17344	Rab-GTPase-TBC domain	TBC1D31
file_1_file_1_g17345	Fumarylacetoacetase N-terminal	FAH
file_1_file_1_g17346	DNA binding domain with preference for A/T rich regions	-
file_1_file_1_g17347	DNA binding domain with preference for A/T rich regions	-
file_1_file_1_g17348	Gar1/Naf1 RNA binding region	NAF1
file_1_file_1_g17349	Leucine-rich repeat	PPP1R7
file_1_file_1_g17350	Myo-inositol-1-phosphate synthase	ISYNA1
file_1_file_1_g17351	protein serine threonine kinase activity. It is involved in the biological process described with intracellular signal transduction	PRKCI
file_1_file_1_g17353	-	-
file_1_file_1_g17354	-	-
file_1_file_1_g17355	PB1 domain	-
file_1_file_1_g17356	F-actin capping protein, beta subunit	CAPZB
file_1_file_1_g17357	-	-
file_1_file_1_g17359	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	EIF5A
file_1_file_1_g17362	OAR domain	DRGX
file_1_file_1_g17363	OAR domain	DRGX
file_1_file_1_g17364	Chromosome transmission fidelity protein 18	CHTF18
file_1_file_1_g17365	Cyclin-dependent kinase 5 activator protein	CDK5R1
file_1_file_1_g17366	Eukaryotic translation initiation factor 4E binding protein (EIF4EBP)	EIF4EBP2
file_1_file_1_g17367	Histidine phosphatase superfamily (branch 2)	PXYLP1
file_1_file_1_g17368	Ku C terminal domain like	XRCC5
file_1_file_1_g17370	-	-
file_1_file_1_g17371	K homology RNA-binding domain	TDRKH
file_1_file_1_g17372	K homology RNA-binding domain	TDRKH
file_1_file_1_g17373	-	-
file_1_file_1_g17374	CAP_GLY	-
file_1_file_1_g17375	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family	NSUN4
file_1_file_1_g17376	Major Facilitator Superfamily	-
file_1_file_1_g17377	Major Facilitator Superfamily	-
file_1_file_1_g17378	Mitochondrial carrier protein	SLC25A16
file_1_file_1_g17379	Protein phosphatase 2A homologues, catalytic domain.	PPP2CB
file_1_file_1_g17380	WD domain, G-beta repeat	GNB2L1
file_1_file_1_g17381	Performs the first committed step in the biosynthesis of isoprenes	MVD
file_1_file_1_g17382	Wiskott Aldrich syndrome homology region 2	WASF1
file_1_file_1_g17383	-	-
file_1_file_1_g17384	Inhibitor of growth proteins N-terminal histone-binding	ING4
file_1_file_1_g17385	receptor-mediated endocytosis involved in cholesterol transport	-
file_1_file_1_g17386	Destabilase	-
file_1_file_1_g17387	Destabilase	-
file_1_file_1_g17389	-	-
file_1_file_1_g17390	-	SPEF2
file_1_file_1_g17391	Nuclear pore membrane glycoprotein	-
file_1_file_1_g17392	N-terminal region of glycosyl transferase group 7	-
file_1_file_1_g17394	Zinc ion binding	VPS11
file_1_file_1_g17395	Zinc ion binding	VPS11
file_1_file_1_g17396	Zinc ion binding	VPS11
file_1_file_1_g17397	Kinesin protein 1B	unc-104
file_1_file_1_g17398	It is involved in the biological process described with microtubule-based movement	unc-104
file_1_file_1_g17400	Destroys radicals which are normally produced within the cells and which are toxic to biological systems	SOD2
file_1_file_1_g17401	Mitochondrial carrier protein	SLC25A36
file_1_file_1_g17402	pyrimidine nucleotide transmembrane transporter activity	SLC25A36
file_1_file_1_g17403	Methyltransferase domain	GSTCD
file_1_file_1_g17404	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	GBE1
file_1_file_1_g17405	Mitochondrial ribosomal protein L27	MRPL41
file_1_file_1_g17406	ATP-NAD kinase	NADK
file_1_file_1_g17408	Phosphoglycerate mutase family	-
file_1_file_1_g17410	phosphoric diester hydrolase activity. It is involved in the biological process described with	PLCXD2
file_1_file_1_g17411	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	GAPDHS
file_1_file_1_g17412	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	GAPDH
file_1_file_1_g17413	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	GAPDH
file_1_file_1_g17414	Eps15 homology domain	REPS1
file_1_file_1_g17415	Frizzled	GPRFZ4
file_1_file_1_g17416	Belongs to the G-protein coupled receptor Fz Smo family	GPRFZ4
file_1_file_1_g17417	high mobility group	TFAM
file_1_file_1_g17418	-	-
file_1_file_1_g17419	Histone-binding protein RBBP4 or subunit C of CAF1 complex	lin-53
file_1_file_1_g17420	-	-
file_1_file_1_g17421	Pleckstrin homology domain.	PLEKHM2
file_1_file_1_g17422	Kinesin protein 1B	unc-104
file_1_file_1_g17424	-	-
file_1_file_1_g17425	PH domain	PDZPH1P
file_1_file_1_g17426	C2H2-type zinc finger	-
file_1_file_1_g17427	erythroblast transformation specific domain	-
file_1_file_1_g17428	Metal ion binding	-
file_1_file_1_g17430	C2H2-type zinc finger	odd
file_1_file_1_g17431	-	-
file_1_file_1_g17432	-	-
file_1_file_1_g17433	-	-
file_1_file_1_g17434	7 transmembrane receptor (rhodopsin family)	-
file_1_file_1_g17440	-	-
file_1_file_1_g17441	Possible membrane-associated motif in LPS-induced tumor necrosis factor alpha factor (LITAF), also known as PIG7, and other animal proteins.	-
file_1_file_1_g17442	5'-nucleotidase, C-terminal domain	-
file_1_file_1_g17443	SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain	-
